SessionID,StationID,StateID,State,StartTime,EndTime,DurationMinutes,EnergyConsumedKWh,RatePerKWh,Amount,PaymentMethod,SessionStatus
10654,1450,6,Goa,2025-06-18 13:23:00,2025-06-18 15:01:00,98,47.11,18.81,886.14,Card,Completed
10655,1382,24,Telangana,2026-03-21 03:44:00,2026-03-21 06:26:00,162,70.69,22.45,1586.99,UPI,Completed
10656,1123,19,Odisha,2025-12-23 13:43:00,2025-12-23 16:41:00,178,75.0,15.55,1166.25,Card,Failed
10657,1001,21,Rajasthan,2025-05-27 07:34:00,2025-05-27 09:09:00,95,59.49,20.47,1217.76,Wallet,Completed
10658,1553,28,West Bengal,2025-12-19 02:26:00,2025-12-19 04:57:00,151,41.08,17.17,705.34,Card,Completed
10659,1399,15,Manipur,2025-05-14 11:26:00,2025-05-14 12:07:00,41,39.52,12.19,481.75,RFID,Completed
10660,1376,14,Maharashtra,2025-04-21 03:41:00,2025-04-21 04:55:00,74,50.61,22.08,1117.47,UPI,Completed
10661,1243,10,Jharkhand,2025-12-18 03:35:00,2025-12-18 04:28:00,53,13.46,19.45,261.8,RFID,Completed
10662,1409,8,Haryana,2025-08-16 18:59:00,2025-08-16 21:51:00,172,53.79,21.19,1139.81,RFID,Completed
10663,1204,23,Tamil Nadu,2025-05-01 06:07:00,2025-05-01 07:35:00,88,63.94,16.51,1055.65,Wallet,Completed
10664,1435,13,Madhya Pradesh,2026-04-06 09:13:00,2026-04-06 09:56:00,43,38.67,15.25,589.72,Wallet,Completed
10665,1078,28,West Bengal,2025-07-18 07:16:00,2025-07-18 08:55:00,99,93.77,17.1,1603.47,RFID,Completed
10666,1317,1,Andhra Pradesh,2026-05-20 06:06:00,2026-05-20 07:43:00,97,63.34,16.85,1067.28,Wallet,Completed
10667,1119,30,Jammu and Kashmir,2025-04-26 20:04:00,2025-04-26 20:53:00,49,22.01,14.3,314.74,UPI,Failed
10668,1219,4,Bihar,2026-06-01 09:51:00,2026-06-01 12:48:00,177,18.45,18.96,349.81,UPI,Completed
10669,1335,23,Tamil Nadu,2026-05-18 21:39:00,2026-05-18 23:22:00,103,85.03,19.99,1699.75,Card,Completed
10670,1350,29,Delhi,2025-11-11 12:09:00,2025-11-11 13:05:00,56,76.94,15.68,1206.42,UPI,Completed
10671,1020,24,Telangana,2026-04-22 23:18:00,2026-04-23 00:49:00,91,42.59,18.3,779.4,Wallet,Completed
10672,1026,16,Meghalaya,2025-11-04 11:22:00,2025-11-04 13:46:00,144,84.32,19.03,1604.61,Card,Completed
10673,1445,1,Andhra Pradesh,2025-03-25 23:18:00,2025-03-26 00:42:00,84,86.2,16.63,1433.51,RFID,Failed
10674,1369,16,Meghalaya,2025-01-13 09:09:00,2025-01-13 11:50:00,161,92.06,21.74,2001.38,RFID,Completed
10675,1288,14,Maharashtra,2026-03-31 03:40:00,2026-03-31 04:40:00,60,38.24,13.18,504.0,RFID,Completed
10676,1565,3,Assam,2026-07-16 21:38:00,2026-07-17 00:14:00,156,39.32,22.1,868.97,Card,Completed
10677,1243,10,Jharkhand,2026-03-10 03:11:00,2026-03-10 05:46:00,155,66.59,18.41,1225.92,UPI,Completed
10678,1170,30,Jammu and Kashmir,2025-01-21 00:30:00,2025-01-21 03:23:00,173,61.3,17.94,1099.72,Wallet,Completed
10679,1048,22,Sikkim,2026-03-28 23:11:00,2026-03-29 01:29:00,138,77.15,19.79,1526.8,Wallet,Completed
10680,1486,17,Mizoram,2025-01-17 17:07:00,2025-01-17 19:06:00,119,16.39,16.63,272.57,Wallet,Completed
10681,1142,6,Goa,2025-05-04 07:47:00,2025-05-04 08:33:00,46,29.3,12.42,363.91,RFID,Completed
10682,1345,15,Manipur,2025-07-21 14:19:00,2025-07-21 16:56:00,157,93.77,18.26,1712.24,UPI,Completed
10683,1021,14,Maharashtra,2026-04-18 20:54:00,2026-04-18 23:45:00,171,61.74,20.82,1285.43,Card,Cancelled
10684,1184,20,Punjab,2025-05-13 10:10:00,2025-05-13 11:05:00,55,32.88,14.88,489.25,UPI,Completed
10685,1513,23,Tamil Nadu,2026-05-24 11:48:00,2026-05-24 12:44:00,56,71.44,17.88,1277.35,Wallet,Completed
10686,1299,7,Gujarat,2025-04-27 10:19:00,2025-04-27 11:15:00,56,24.38,20.66,503.69,UPI,Completed
10687,1231,13,Madhya Pradesh,2025-10-02 18:28:00,2025-10-02 20:00:00,92,41.36,20.14,832.99,RFID,Completed
10688,1077,20,Punjab,2026-03-30 16:30:00,2026-03-30 17:10:00,40,19.91,14.45,287.7,RFID,Completed
10689,1160,4,Bihar,2026-07-08 14:03:00,2026-07-08 15:19:00,76,9.29,12.73,118.26,RFID,Completed
10690,1396,23,Tamil Nadu,2026-03-08 09:54:00,2026-03-08 11:42:00,108,5.71,18.47,105.46,RFID,Completed
10691,1371,13,Madhya Pradesh,2025-12-07 05:22:00,2025-12-07 07:57:00,155,44.16,18.42,813.43,Card,Completed
10692,1043,18,Nagaland,2026-03-10 00:16:00,2026-03-10 01:04:00,48,33.91,13.24,448.97,UPI,Completed
10693,1128,11,Karnataka,2025-11-12 05:25:00,2025-11-12 07:25:00,120,82.7,19.92,1647.38,Wallet,Completed
10694,1110,21,Rajasthan,2025-11-22 04:55:00,2025-11-22 07:43:00,168,20.03,14.67,293.84,Wallet,Completed
10695,1399,15,Manipur,2025-01-19 05:25:00,2025-01-19 06:52:00,87,81.15,19.41,1575.12,Wallet,Completed
10696,1249,20,Punjab,2025-09-04 09:44:00,2025-09-04 10:37:00,53,15.66,15.01,235.06,UPI,Completed
10697,1584,5,Chhattisgarh,2025-12-08 17:29:00,2025-12-08 19:43:00,134,70.96,13.3,943.77,Card,Completed
10698,1074,28,West Bengal,2025-12-05 15:57:00,2025-12-05 16:34:00,37,76.28,20.91,1595.01,Wallet,Completed
10699,1571,2,Arunachal Pradesh,2025-04-01 20:43:00,2025-04-01 21:48:00,65,41.61,15.8,657.44,Wallet,Failed
10700,1207,1,Andhra Pradesh,2026-02-14 21:18:00,2026-02-14 23:23:00,125,87.44,21.34,1865.97,UPI,Completed
10701,1492,14,Maharashtra,2026-01-10 15:59:00,2026-01-10 17:48:00,109,80.36,19.36,1555.77,UPI,Completed
10702,1492,14,Maharashtra,2026-02-07 15:43:00,2026-02-07 17:47:00,124,67.84,23.11,1567.78,Wallet,Failed
10703,1322,14,Maharashtra,2025-06-26 14:15:00,2025-06-26 14:58:00,43,34.45,19.54,673.15,Card,Cancelled
10704,1322,14,Maharashtra,2025-05-10 02:35:00,2025-05-10 04:49:00,134,25.97,19.06,494.99,Wallet,Completed
10705,1235,27,Uttarakhand,2025-02-28 05:46:00,2025-02-28 07:33:00,107,7.68,18.76,144.08,UPI,Failed
10706,1554,2,Arunachal Pradesh,2025-01-27 13:17:00,2025-01-27 15:45:00,148,14.96,21.74,325.23,UPI,Completed
10707,1325,27,Uttarakhand,2026-05-01 14:28:00,2026-05-01 17:12:00,164,65.39,20.04,1310.42,UPI,Completed
10708,1360,4,Bihar,2025-07-16 19:12:00,2025-07-16 20:00:00,48,70.72,15.58,1101.82,UPI,Completed
10709,1224,25,Tripura,2026-08-21 10:03:00,2026-08-21 11:50:00,107,92.72,15.11,1401.0,Wallet,Completed
10710,1127,21,Rajasthan,2025-04-09 15:29:00,2025-04-09 16:59:00,90,57.79,19.36,1118.81,Card,Completed
10711,1310,9,Himachal Pradesh,2025-07-12 14:34:00,2025-07-12 16:02:00,88,60.27,14.48,872.71,RFID,Failed
10712,1246,25,Tripura,2025-07-16 11:26:00,2025-07-16 14:14:00,168,17.26,15.0,258.9,UPI,Completed
10713,1399,15,Manipur,2026-07-15 00:16:00,2026-07-15 01:26:00,70,67.55,17.16,1159.16,Card,Completed
10714,1262,23,Tamil Nadu,2026-01-08 03:56:00,2026-01-08 05:04:00,68,19.62,19.21,376.9,Wallet,Completed
10715,1397,23,Tamil Nadu,2025-10-08 15:38:00,2025-10-08 16:24:00,46,65.66,17.22,1130.67,UPI,Completed
10716,1529,22,Sikkim,2025-08-30 17:49:00,2025-08-30 19:49:00,120,73.86,13.9,1026.65,Wallet,Completed
10717,1029,13,Madhya Pradesh,2026-06-11 07:01:00,2026-06-11 09:23:00,142,48.32,19.16,925.81,RFID,Completed
10718,1543,7,Gujarat,2025-12-30 03:15:00,2025-12-30 04:11:00,56,94.63,14.14,1338.07,Card,Completed
10719,1049,6,Goa,2026-01-09 08:05:00,2026-01-09 10:27:00,142,42.27,19.37,818.77,RFID,Completed
10720,1110,21,Rajasthan,2026-01-24 18:27:00,2026-01-24 19:30:00,63,88.99,14.35,1277.01,Card,Completed
10721,1306,4,Bihar,2025-01-27 17:09:00,2025-01-27 19:59:00,170,90.21,12.94,1167.32,UPI,Completed
10722,1067,1,Andhra Pradesh,2025-08-25 21:47:00,2025-08-25 23:13:00,86,66.93,23.52,1574.19,UPI,Failed
10723,1049,6,Goa,2025-11-14 16:46:00,2025-11-14 18:18:00,92,92.41,21.44,1981.27,RFID,Completed
10724,1159,12,Kerala,2026-04-30 02:25:00,2026-04-30 02:56:00,31,51.5,14.7,757.05,Wallet,Completed
10725,1092,9,Himachal Pradesh,2026-08-01 12:00:00,2026-08-01 12:22:00,22,36.18,16.07,581.41,Card,Completed
10726,1427,16,Meghalaya,2025-09-09 08:29:00,2025-09-09 10:19:00,110,63.83,22.21,1417.66,UPI,Completed
10727,1573,27,Uttarakhand,2025-07-29 23:48:00,2025-07-30 00:33:00,45,41.06,18.26,749.76,RFID,Completed
10728,1277,2,Arunachal Pradesh,2026-06-06 22:20:00,2026-06-06 23:22:00,62,52.81,21.94,1158.65,Wallet,Cancelled
10729,1097,3,Assam,2026-03-18 08:32:00,2026-03-18 10:21:00,109,91.9,18.32,1683.61,UPI,Completed
10730,1212,24,Telangana,2025-05-16 20:59:00,2025-05-16 23:43:00,164,54.19,14.46,783.59,RFID,Completed
10731,1098,23,Tamil Nadu,2026-04-02 18:53:00,2026-04-02 19:40:00,47,91.65,12.86,1178.62,Wallet,Failed
10732,1521,2,Arunachal Pradesh,2025-06-14 11:10:00,2025-06-14 12:57:00,107,17.68,13.2,233.38,UPI,Failed
10733,1311,9,Himachal Pradesh,2025-02-10 02:35:00,2025-02-10 04:46:00,131,38.75,13.28,514.6,Card,Completed
10734,1380,29,Delhi,2025-09-08 10:54:00,2025-09-08 13:31:00,157,35.47,14.36,509.35,Card,Failed
10735,1120,15,Manipur,2026-05-03 13:28:00,2026-05-03 14:31:00,63,30.51,22.79,695.32,Card,Cancelled
10736,1320,18,Nagaland,2025-04-19 13:59:00,2025-04-19 15:47:00,108,56.68,15.51,879.11,RFID,Failed
10737,1201,14,Maharashtra,2026-06-17 11:41:00,2026-06-17 13:30:00,109,49.98,16.65,832.17,Wallet,Completed
10738,1221,26,Uttar Pradesh,2025-05-03 03:58:00,2025-05-03 06:30:00,152,43.38,23.27,1009.45,Wallet,Completed
10739,1558,25,Tripura,2025-11-16 00:50:00,2025-11-16 02:33:00,103,16.28,15.9,258.85,UPI,Cancelled
10740,1174,6,Goa,2025-10-20 15:59:00,2025-10-20 18:17:00,138,53.03,16.06,851.66,RFID,Completed
10741,1568,27,Uttarakhand,2026-07-14 16:26:00,2026-07-14 18:58:00,152,10.1,14.04,141.8,UPI,Completed
10742,1185,14,Maharashtra,2025-08-30 10:54:00,2025-08-30 13:14:00,140,66.35,14.48,960.75,RFID,Cancelled
10743,1051,16,Meghalaya,2025-08-21 00:52:00,2025-08-21 01:45:00,53,24.43,22.61,552.36,Wallet,Completed
10744,1070,30,Jammu and Kashmir,2025-06-20 02:45:00,2025-06-20 03:25:00,40,33.07,17.32,572.77,Wallet,Failed
10745,1591,19,Odisha,2025-12-13 14:47:00,2025-12-13 15:48:00,61,56.27,18.4,1035.37,Wallet,Completed
10746,1528,5,Chhattisgarh,2025-11-25 05:51:00,2025-11-25 06:47:00,56,22.95,12.73,292.15,Wallet,Completed
10747,1191,5,Chhattisgarh,2025-10-18 20:18:00,2025-10-18 22:28:00,130,90.1,13.36,1203.74,UPI,Completed
10748,1173,2,Arunachal Pradesh,2025-11-17 12:15:00,2025-11-17 14:48:00,153,19.48,19.59,381.61,RFID,Completed
10749,1113,7,Gujarat,2025-08-05 17:33:00,2025-08-05 18:23:00,50,21.54,18.14,390.74,Card,Completed
10750,1382,24,Telangana,2025-02-06 10:54:00,2025-02-06 13:44:00,170,90.04,12.07,1086.78,Wallet,Completed
10751,1014,23,Tamil Nadu,2025-10-17 07:22:00,2025-10-17 07:55:00,33,14.92,16.6,247.67,Card,Completed
10752,1260,15,Manipur,2025-10-12 04:51:00,2025-10-12 06:27:00,96,48.4,18.86,912.82,RFID,Completed
10753,1579,26,Uttar Pradesh,2026-02-28 04:35:00,2026-02-28 07:22:00,167,38.18,12.12,462.74,Card,Completed
10754,1112,24,Telangana,2026-06-26 19:46:00,2026-06-26 21:20:00,94,60.59,23.94,1450.52,UPI,Completed
10755,1579,26,Uttar Pradesh,2026-04-23 12:19:00,2026-04-23 13:08:00,49,21.29,23.51,500.53,UPI,Completed
10756,1086,24,Telangana,2026-06-17 04:35:00,2026-06-17 05:31:00,56,57.39,22.4,1285.54,Wallet,Completed
10757,1276,6,Goa,2025-11-26 17:53:00,2025-11-26 20:31:00,158,5.32,12.48,66.39,RFID,Failed
10758,1567,29,Delhi,2025-01-09 22:33:00,2025-01-10 00:49:00,136,37.41,17.05,637.84,UPI,Cancelled
10759,1455,5,Chhattisgarh,2025-12-13 22:40:00,2025-12-14 00:38:00,118,53.36,17.33,924.73,RFID,Completed
10760,1260,15,Manipur,2025-08-11 10:50:00,2025-08-11 11:18:00,28,90.82,22.08,2005.31,UPI,Completed
10761,1271,30,Jammu and Kashmir,2026-08-03 14:48:00,2026-08-03 17:15:00,147,51.65,23.13,1194.66,Wallet,Completed
10762,1579,26,Uttar Pradesh,2025-12-20 08:53:00,2025-12-20 11:42:00,169,8.8,19.04,167.55,Wallet,Completed
10763,1292,5,Chhattisgarh,2025-02-20 07:48:00,2025-02-20 10:05:00,137,76.69,15.46,1185.63,RFID,Completed
10764,1233,11,Karnataka,2025-08-06 22:17:00,2025-08-07 01:05:00,168,59.12,19.32,1142.2,Wallet,Completed
10765,1405,8,Haryana,2026-05-18 17:20:00,2026-05-18 19:39:00,139,82.61,14.17,1170.58,RFID,Completed
10766,1228,20,Punjab,2025-12-17 05:16:00,2025-12-17 06:06:00,50,93.12,15.25,1420.08,Wallet,Completed
10767,1308,24,Telangana,2026-05-06 09:42:00,2026-05-06 12:28:00,166,82.07,22.59,1853.96,Card,Completed
10768,1562,29,Delhi,2025-11-23 02:36:00,2025-11-23 04:59:00,143,67.55,16.82,1136.19,RFID,Completed
10769,1205,8,Haryana,2026-08-09 15:54:00,2026-08-09 17:52:00,118,86.61,23.97,2076.04,UPI,Completed
10770,1368,9,Himachal Pradesh,2026-02-26 08:23:00,2026-02-26 11:19:00,176,46.55,14.46,673.11,Card,Completed
10771,1437,15,Manipur,2025-09-28 08:46:00,2025-09-28 09:54:00,68,69.13,19.62,1356.33,Wallet,Completed
10772,1035,20,Punjab,2026-06-10 08:50:00,2026-06-10 09:54:00,64,20.63,14.68,302.85,UPI,Failed
10773,1238,11,Karnataka,2026-05-20 08:55:00,2026-05-20 10:19:00,84,57.36,18.26,1047.39,UPI,Completed
10774,1355,1,Andhra Pradesh,2025-01-31 06:25:00,2025-01-31 08:03:00,98,54.66,13.26,724.79,Wallet,Completed
10775,1146,16,Meghalaya,2025-08-20 22:03:00,2025-08-21 00:53:00,170,81.3,16.52,1343.08,RFID,Completed
10776,1130,3,Assam,2025-04-23 18:12:00,2025-04-23 21:10:00,178,68.92,20.13,1387.36,Wallet,Completed
10777,1384,1,Andhra Pradesh,2025-09-10 03:56:00,2025-09-10 05:27:00,91,90.77,15.38,1396.04,Wallet,Completed
10778,1482,22,Sikkim,2025-12-14 04:41:00,2025-12-14 07:01:00,140,38.5,20.07,772.7,RFID,Completed
10779,1172,5,Chhattisgarh,2026-05-04 10:12:00,2026-05-04 10:48:00,36,36.56,14.9,544.74,Card,Failed
10780,1390,3,Assam,2025-11-28 07:01:00,2025-11-28 08:12:00,71,62.85,20.44,1284.65,Card,Completed
10781,1007,5,Chhattisgarh,2025-04-25 21:06:00,2025-04-25 22:23:00,77,53.98,21.65,1168.67,Wallet,Failed
10782,1287,24,Telangana,2026-03-29 05:21:00,2026-03-29 07:12:00,111,57.95,18.74,1085.98,Wallet,Completed
10783,1509,16,Meghalaya,2026-02-19 16:23:00,2026-02-19 17:39:00,76,24.74,20.81,514.84,UPI,Completed
10784,1275,9,Himachal Pradesh,2026-06-26 05:00:00,2026-06-26 06:28:00,88,47.35,13.12,621.23,Card,Cancelled
10785,1154,8,Haryana,2026-03-22 07:40:00,2026-03-22 10:04:00,144,35.24,12.81,451.42,UPI,Completed
10786,1220,28,West Bengal,2025-08-09 11:17:00,2025-08-09 13:58:00,161,91.3,22.05,2013.16,UPI,Completed
10787,1448,30,Jammu and Kashmir,2026-08-13 20:30:00,2026-08-13 22:54:00,144,55.28,22.2,1227.22,RFID,Completed
10788,1465,3,Assam,2026-05-22 02:10:00,2026-05-22 03:06:00,56,37.08,18.98,703.78,RFID,Completed
10789,1218,11,Karnataka,2025-02-03 09:50:00,2025-02-03 11:52:00,122,53.77,14.64,787.19,Wallet,Completed
10790,1014,23,Tamil Nadu,2025-11-29 15:08:00,2025-11-29 16:51:00,103,65.76,14.04,923.27,UPI,Failed
10791,1006,30,Jammu and Kashmir,2025-03-07 14:09:00,2025-03-07 15:09:00,60,64.86,22.08,1432.11,UPI,Completed
10792,1010,21,Rajasthan,2025-03-02 05:28:00,2025-03-02 08:23:00,175,39.93,15.33,612.13,RFID,Completed
10793,1554,2,Arunachal Pradesh,2025-06-15 06:03:00,2025-06-15 08:48:00,165,29.34,12.56,368.51,Card,Failed
10794,1542,17,Mizoram,2025-01-17 08:40:00,2025-01-17 09:33:00,53,88.92,14.84,1319.57,UPI,Completed
10795,1588,25,Tripura,2025-12-24 11:42:00,2025-12-24 12:47:00,65,18.35,20.42,374.71,RFID,Completed
10796,1123,19,Odisha,2026-02-25 05:09:00,2026-02-25 07:33:00,144,20.28,18.97,384.71,Wallet,Completed
10797,1392,29,Delhi,2026-08-14 10:47:00,2026-08-14 12:42:00,115,43.83,22.44,983.55,Card,Completed
10798,1479,8,Haryana,2026-02-06 07:47:00,2026-02-06 08:15:00,28,72.21,15.91,1148.86,RFID,Completed
10799,1185,14,Maharashtra,2026-01-25 17:02:00,2026-01-25 19:03:00,121,91.28,12.26,1119.09,UPI,Failed
10800,1350,29,Delhi,2026-05-17 07:55:00,2026-05-17 08:46:00,51,20.52,19.22,394.39,Card,Completed
10801,1459,16,Meghalaya,2026-08-20 07:37:00,2026-08-20 08:46:00,69,67.18,17.06,1146.09,UPI,Completed
10802,1346,11,Karnataka,2025-03-19 07:15:00,2025-03-19 09:47:00,152,76.11,21.63,1646.26,RFID,Completed
10803,1079,23,Tamil Nadu,2025-01-30 16:18:00,2025-01-30 17:28:00,70,15.28,18.59,284.06,Card,Failed
10804,1489,22,Sikkim,2025-03-23 16:16:00,2025-03-23 17:30:00,74,70.45,16.2,1141.29,UPI,Failed
10805,1153,18,Nagaland,2025-07-25 17:27:00,2025-07-25 18:24:00,57,53.28,22.02,1173.23,Wallet,Completed
10806,1302,27,Uttarakhand,2026-07-02 12:19:00,2026-07-02 12:42:00,23,20.95,17.57,368.09,Card,Completed
10807,1213,26,Uttar Pradesh,2025-10-12 14:52:00,2025-10-12 17:15:00,143,46.36,14.24,660.17,RFID,Completed
10808,1318,11,Karnataka,2025-03-24 00:25:00,2025-03-24 02:44:00,139,44.01,13.51,594.58,UPI,Completed
10809,1554,2,Arunachal Pradesh,2026-04-27 06:32:00,2026-04-27 08:20:00,108,88.49,16.17,1430.88,Card,Completed
10810,1422,2,Arunachal Pradesh,2026-02-11 02:10:00,2026-02-11 03:10:00,60,63.64,21.99,1399.44,RFID,Completed
10811,1488,27,Uttarakhand,2025-09-30 10:17:00,2025-09-30 13:01:00,164,21.51,22.72,488.71,UPI,Completed
10812,1112,24,Telangana,2025-11-11 20:56:00,2025-11-11 21:21:00,25,37.09,21.99,815.61,Card,Completed
10813,1008,12,Kerala,2025-05-14 02:19:00,2025-05-14 04:22:00,123,44.27,18.48,818.11,RFID,Completed
10814,1464,5,Chhattisgarh,2025-05-27 17:39:00,2025-05-27 19:20:00,101,65.03,17.36,1128.92,Wallet,Completed
10815,1308,24,Telangana,2025-11-12 06:08:00,2025-11-12 09:06:00,178,16.84,20.11,338.65,UPI,Completed
10816,1568,27,Uttarakhand,2025-05-28 18:50:00,2025-05-28 20:45:00,115,25.68,17.74,455.56,UPI,Completed
10817,1002,11,Karnataka,2026-06-22 00:51:00,2026-06-22 02:18:00,87,85.63,19.82,1697.19,RFID,Completed
10818,1506,20,Punjab,2026-03-14 07:35:00,2026-03-14 09:53:00,138,81.75,14.97,1223.8,Wallet,Cancelled
10819,1274,1,Andhra Pradesh,2026-05-03 22:40:00,2026-05-03 23:07:00,27,25.94,21.67,562.12,Wallet,Completed
10820,1198,9,Himachal Pradesh,2026-06-09 07:56:00,2026-06-09 10:50:00,174,73.77,13.01,959.75,Card,Failed
10821,1330,21,Rajasthan,2026-07-04 12:10:00,2026-07-04 12:46:00,36,32.77,19.29,632.13,RFID,Failed
10822,1475,25,Tripura,2025-05-17 20:17:00,2025-05-17 21:10:00,53,37.94,16.85,639.29,RFID,Completed
10823,1140,24,Telangana,2025-03-07 01:16:00,2025-03-07 02:51:00,95,20.9,18.58,388.32,Card,Completed
10824,1295,23,Tamil Nadu,2026-05-30 01:13:00,2026-05-30 01:44:00,31,93.93,19.91,1870.15,RFID,Completed
10825,1250,1,Andhra Pradesh,2025-07-31 21:31:00,2025-07-31 23:28:00,117,63.41,22.59,1432.43,RFID,Completed
10826,1469,21,Rajasthan,2025-08-06 02:01:00,2025-08-06 03:57:00,116,17.67,23.01,406.59,Card,Cancelled
10827,1245,9,Himachal Pradesh,2025-07-17 20:42:00,2025-07-17 23:04:00,142,68.2,17.72,1208.5,UPI,Completed
10828,1066,30,Jammu and Kashmir,2026-05-19 07:54:00,2026-05-19 09:21:00,87,69.32,16.61,1151.41,Card,Completed
10829,1218,11,Karnataka,2025-01-16 07:10:00,2025-01-16 08:15:00,65,34.57,13.29,459.44,UPI,Completed
10830,1469,21,Rajasthan,2026-02-21 01:49:00,2026-02-21 03:45:00,116,39.92,17.9,714.57,Card,Cancelled
10831,1547,29,Delhi,2025-02-23 02:57:00,2025-02-23 03:58:00,61,23.64,16.52,390.53,Card,Completed
10832,1341,17,Mizoram,2026-08-09 16:49:00,2026-08-09 18:26:00,97,46.0,21.6,993.6,RFID,Completed
10833,1028,16,Meghalaya,2025-04-06 23:55:00,2025-04-07 02:54:00,179,60.68,12.79,776.1,Card,Completed
10834,1232,13,Madhya Pradesh,2025-09-16 14:11:00,2025-09-16 16:07:00,116,30.24,23.71,716.99,UPI,Completed
10835,1239,13,Madhya Pradesh,2026-07-03 11:57:00,2026-07-03 14:45:00,168,64.2,18.97,1217.87,Card,Completed
10836,1174,6,Goa,2025-06-16 06:34:00,2025-06-16 09:32:00,178,27.55,16.01,441.08,RFID,Completed
10837,1117,27,Uttarakhand,2026-02-25 17:28:00,2026-02-25 20:23:00,175,66.73,17.15,1144.42,Wallet,Completed
10838,1326,28,West Bengal,2025-05-28 22:58:00,2025-05-29 00:22:00,84,94.24,18.37,1731.19,Card,Completed
10839,1192,11,Karnataka,2025-10-19 12:34:00,2025-10-19 14:06:00,92,82.05,14.01,1149.52,Wallet,Cancelled
10840,1245,9,Himachal Pradesh,2025-09-28 11:52:00,2025-09-28 12:15:00,23,38.83,23.13,898.14,Card,Completed
10841,1533,15,Manipur,2025-09-16 01:18:00,2025-09-16 03:45:00,147,68.25,14.94,1019.65,UPI,Completed
10842,1324,9,Himachal Pradesh,2026-08-20 00:31:00,2026-08-20 02:40:00,129,88.7,18.62,1651.59,Wallet,Completed
10843,1423,12,Kerala,2026-01-21 19:23:00,2026-01-21 20:18:00,55,90.12,20.97,1889.82,UPI,Completed
10844,1217,13,Madhya Pradesh,2025-11-22 11:42:00,2025-11-22 14:36:00,174,47.03,23.13,1087.8,Card,Completed
10845,1223,17,Mizoram,2026-04-01 03:59:00,2026-04-01 05:09:00,70,94.77,23.31,2209.09,UPI,Cancelled
10846,1423,12,Kerala,2025-04-14 04:19:00,2025-04-14 06:40:00,141,83.69,12.72,1064.54,Wallet,Cancelled
10847,1089,9,Himachal Pradesh,2025-12-29 08:59:00,2025-12-29 10:00:00,61,93.57,14.24,1332.44,UPI,Completed
10848,1107,8,Haryana,2026-03-01 14:38:00,2026-03-01 15:18:00,40,80.08,15.65,1253.25,UPI,Completed
10849,1371,13,Madhya Pradesh,2025-10-25 00:24:00,2025-10-25 01:13:00,49,84.8,20.61,1747.73,RFID,Completed
10850,1019,5,Chhattisgarh,2025-01-29 18:10:00,2025-01-29 20:39:00,149,36.23,18.46,668.81,Card,Completed
10851,1079,23,Tamil Nadu,2025-10-27 20:05:00,2025-10-27 22:09:00,124,9.74,13.7,133.44,RFID,Completed
10852,1156,15,Manipur,2025-12-21 17:59:00,2025-12-21 20:51:00,172,37.08,19.21,712.31,Card,Completed
10853,1466,2,Arunachal Pradesh,2025-09-26 15:02:00,2025-09-26 17:49:00,167,89.58,16.75,1500.46,RFID,Completed
10854,1503,30,Jammu and Kashmir,2026-06-06 02:02:00,2026-06-06 03:12:00,70,52.41,18.45,966.96,Wallet,Completed
10855,1130,3,Assam,2026-04-14 10:35:00,2026-04-14 12:36:00,121,65.49,13.84,906.38,Wallet,Completed
10856,1078,28,West Bengal,2025-05-24 06:57:00,2025-05-24 08:21:00,84,41.47,22.87,948.42,RFID,Completed
10857,1172,5,Chhattisgarh,2025-06-24 02:10:00,2025-06-24 03:31:00,81,92.53,12.7,1175.13,UPI,Cancelled
10858,1118,15,Manipur,2025-07-18 09:41:00,2025-07-18 11:15:00,94,59.54,16.31,971.1,Card,Completed
10859,1294,1,Andhra Pradesh,2025-06-05 11:12:00,2025-06-05 13:47:00,155,47.52,17.9,850.61,Wallet,Completed
10860,1143,10,Jharkhand,2025-07-17 03:24:00,2025-07-17 04:14:00,50,57.15,14.96,854.96,Wallet,Cancelled
10861,1443,15,Manipur,2026-04-27 13:11:00,2026-04-27 14:15:00,64,72.16,23.88,1723.18,RFID,Completed
10862,1212,24,Telangana,2025-02-16 04:55:00,2025-02-16 05:35:00,40,6.6,12.4,81.84,UPI,Completed
10863,1123,19,Odisha,2025-05-02 11:53:00,2025-05-02 13:52:00,119,59.19,17.45,1032.87,RFID,Failed
10864,1600,28,West Bengal,2026-04-10 04:39:00,2026-04-10 05:38:00,59,85.35,23.98,2046.69,Card,Cancelled
10865,1533,15,Manipur,2025-04-25 09:02:00,2025-04-25 09:37:00,35,45.47,19.35,879.84,UPI,Completed
10866,1015,15,Manipur,2025-10-30 17:46:00,2025-10-30 18:39:00,53,21.67,16.26,352.35,RFID,Completed
10867,1561,6,Goa,2026-04-11 19:57:00,2026-04-11 20:44:00,47,17.97,22.48,403.97,UPI,Cancelled
10868,1029,13,Madhya Pradesh,2025-09-27 06:20:00,2025-09-27 07:37:00,77,23.16,12.85,297.61,Wallet,Completed
10869,1305,16,Meghalaya,2025-07-29 13:09:00,2025-07-29 15:17:00,128,6.4,14.53,92.99,Card,Completed
10870,1407,21,Rajasthan,2025-01-26 11:20:00,2025-01-26 13:20:00,120,82.54,13.97,1153.08,Wallet,Cancelled
10871,1498,26,Uttar Pradesh,2025-10-01 21:31:00,2025-10-01 23:16:00,105,55.27,16.48,910.85,UPI,Cancelled
